wpp,file,AgeGrp,AgeGrpStart,AgeGrpSpan
2019,PopulationBySingleAgeSex_2020-2100,54,54,1
2019,PopulationBySingleAgeSex_2020-2100,55,55,1
2019,PopulationBySingleAgeSex_2020-2100,56,56,1
2019,PopulationBySingleAgeSex_2020-2100,57,57,1
2019,PopulationBySingleAgeSex_2020-2100,58,58,1
2019,PopulationBySingleAgeSex_2020-2100,59,59,1
2019,PopulationBySingleAgeSex_2020-2100,60,60,1
2019,PopulationBySingleAgeSex_2020-2100,61,61,1
2019,PopulationBySingleAgeSex_2020-2100,62,62,1
2019,PopulationBySingleAgeSex_2020-2100,63,63,1
2019,PopulationBySingleAgeSex_2020-2100,64,64,1
2019,PopulationBySingleAgeSex_2020-2100,65,65,1
2019,PopulationBySingleAgeSex_2020-2100,66,66,1
2019,PopulationBySingleAgeSex_2020-2100,67,67,1
2019,PopulationBySingleAgeSex_2020-2100,68,68,1
2019,PopulationBySingleAgeSex_2020-2100,69,69,1
2019,PopulationBySingleAgeSex_2020-2100,70,70,1
2019,PopulationBySingleAgeSex_2020-2100,71,71,1
2019,PopulationBySingleAgeSex_2020-2100,72,72,1
2019,PopulationBySingleAgeSex_2020-2100,73,73,1
2019,PopulationBySingleAgeSex_2020-2100,74,74,1
2019,PopulationBySingleAgeSex_2020-2100,75,75,1
2019,PopulationBySingleAgeSex_2020-2100,76,76,1
2019,PopulationBySingleAgeSex_2020-2100,77,77,1
2019,PopulationBySingleAgeSex_2020-2100,78,78,1
2019,PopulationBySingleAgeSex_2020-2100,79,79,1
2019,PopulationBySingleAgeSex_2020-2100,80,80,1
2019,PopulationBySingleAgeSex_2020-2100,81,81,1
2019,PopulationBySingleAgeSex_2020-2100,82,82,1
2019,PopulationBySingleAgeSex_2020-2100,83,83,1
2019,PopulationBySingleAgeSex_2020-2100,84,84,1
2019,PopulationBySingleAgeSex_2020-2100,85,85,1
2019,PopulationBySingleAgeSex_2020-2100,86,86,1
2019,PopulationBySingleAgeSex_2020-2100,87,87,1
2019,PopulationBySingleAgeSex_2020-2100,88,88,1
2019,PopulationBySingleAgeSex_2020-2100,89,89,1
2019,PopulationBySingleAgeSex_2020-2100,90,90,1
2019,PopulationBySingleAgeSex_2020-2100,91,91,1
2019,PopulationBySingleAgeSex_2020-2100,92,92,1
2019,PopulationBySingleAgeSex_2020-2100,93,93,1
2019,PopulationBySingleAgeSex_2020-2100,94,94,1
2019,PopulationBySingleAgeSex_2020-2100,95,95,1
2019,PopulationBySingleAgeSex_2020-2100,96,96,1
2019,PopulationBySingleAgeSex_2020-2100,97,97,1
2019,PopulationBySingleAgeSex_2020-2100,98,98,1
2019,PopulationBySingleAgeSex_2020-2100,99,99,1
2019,PopulationBySingleAgeSex_2020-2100,100,100,-1
